 -0.00870966  -0.00870966  -0.00939125  -0.00932755  -0.00945733  -0.00944984  -0.00959884  -0.00987953   -0.0103853   -0.0111495   -0.0122178   -0.0136293   -0.0154076   -0.0175734   -0.0201062   -0.0229596    -0.026034   -0.0291699   -0.0321305   -0.0346556   -0.0362967    -0.036951   -0.0363045   -0.0337738   -0.0291648   -0.0224885   -0.0143942   -0.0054629  0.000264453   0.00486644  -0.00134824  -0.00134824
 -0.00681144  -0.00681144  -0.00741124  -0.00743195  -0.00766071  -0.00778531  -0.00806587  -0.00845617  -0.00904675  -0.00985678    -0.010932   -0.0123033   -0.0139939   -0.0160153   -0.0183474   -0.0209397   -0.0236902   -0.0264352   -0.0289657   -0.0309492   -0.0322483   -0.0325157   -0.0313244   -0.0284541   -0.0238614   -0.0176375   -0.0107638    -0.003532  5.49248e-05   0.00302685  -0.00340834  -0.00340834
 -0.00500623  -0.00500623  -0.00556318  -0.00563242  -0.00591443  -0.00611376  -0.00646277  -0.00690403  -0.00752077  -0.00832154  -0.00934798   -0.0106222   -0.0121633   -0.0139746   -0.0160327   -0.0182812   -0.0206184   -0.0228869   -0.0248948   -0.0263475   -0.0271347   -0.0269636   -0.0253681   -0.0223327    -0.017924   -0.0123154  -0.00663931 -0.000991228  0.000994843   0.00275197  -0.00340782  -0.00340782
 -0.00327993  -0.00327993  -0.00382014  -0.00391274  -0.00421754  -0.00444888  -0.00481976   -0.0052662  -0.00586316  -0.00661066  -0.00754391  -0.00867622   -0.0100203   -0.0115713   -0.0133017    -0.015153   -0.0170277   -0.0187855   -0.0202485   -0.0212223   -0.0214981   -0.0208817   -0.0190175   -0.0159628    -0.011894  -0.00703271  -0.00251406   0.00169484   0.00252333   0.00337243  -0.00218616  -0.00218616
 -0.00164336  -0.00164336  -0.00218321  -0.00228384  -0.00259274  -0.00282734  -0.00318829  -0.00360733  -0.00415171  -0.00481443  -0.00562366  -0.00658455  -0.00770295  -0.00896699   -0.0103459   -0.0117817   -0.0131847    -0.014435   -0.0153728   -0.0159051   -0.0157533   -0.0147559   -0.0127606   -0.0098345  -0.00623017  -0.00218718   0.00125597    0.0042103   0.00424321   0.00442869 -0.000354809 -0.000354809
-0.000107747 -0.000107747 -0.000655355 -0.000754553   -0.0010558  -0.00127532  -0.00160632  -0.00197749   -0.0024494  -0.00300939   -0.0036788  -0.00445577  -0.00533986  -0.00631399  -0.00734593  -0.00838081  -0.00934109   -0.0101241   -0.0106176   -0.0107198   -0.0102281  -0.00898578  -0.00698856  -0.00431196  -0.00124623   0.00197399   0.00446392    0.0063794   0.00590413   0.00563481   0.00167409   0.00167409
   0.0013108    0.0013108  0.000753159  0.000660409  0.000373515  0.000179096 -0.000111299 -0.000424354 -0.000815028  -0.00126627  -0.00179347  -0.00238921  -0.00304803  -0.00374967  -0.00446222  -0.00513631  -0.00570803  -0.00609058  -0.00622753  -0.00596545  -0.00521081  -0.00385994  -0.00196226  0.000384724   0.00289108   0.00534335   0.00703238   0.00813824   0.00737447   0.00683043   0.00364978   0.00364978
  0.00259835   0.00259835   0.00203257   0.00194847   0.00167944   0.00151429   0.00126841     0.001016  0.000706835  0.000361064 -3.18335e-05  -0.00046044  -0.00091576  -0.00137618  -0.00181153  -0.00217981  -0.00242887  -0.00249275  -0.00235172   -0.0018315 -0.000902316  0.000459999   0.00218869   0.00417207   0.00614533   0.00792787   0.00898207   0.00949924   0.00860768   0.00793545   0.00544002   0.00544002
  0.00374281   0.00374281   0.00317352   0.00309843    0.0028487   0.00271306   0.00251107   0.00231662   0.00208349   0.00183374   0.00156053   0.00127783  0.000996679   0.00073854  0.000530779  0.000407025  0.000411986  0.000574216  0.000955019   0.00164963   0.00264437   0.00394262   0.00545902   0.00708067   0.00857947   0.00981323     0.010395    0.0105172   0.00960925   0.00891594   0.00699088   0.00699088
  0.00473602   0.00473602   0.00416955   0.00410284   0.00387277   0.00376462   0.00360334   0.00346122    0.0032956    0.0031293   0.00295817   0.00279743   0.00265903    0.0025633    0.0025342   0.00259802   0.00279166    0.0031201   0.00366382   0.00444014   0.00543652   0.00662553   0.00791903   0.00921044    0.0103135    0.0111246    0.0113794    0.0112622    0.0104094   0.00976264   0.00829466   0.00829466
  0.00557357   0.00557357   0.00501724    0.0049578   0.00474724   0.00466353   0.00453864     0.004442   0.00433427   0.00423807   0.00415104   0.00408866   0.00406279   0.00409204   0.00419649   0.00439673   0.00471979   0.00516172   0.00579221   0.00660149   0.00755321   0.00861235   0.00969319     0.010702    0.0114934    0.0119981    0.0120451     0.011803    0.0110455    0.0104795    0.0093681    0.0093681
  0.00625543   0.00625543   0.00571709   0.00566379   0.00547259   0.00541004   0.00531707   0.00525914   0.00520009   0.00516158   0.00514239   0.00515745   0.00521794    0.0053404   0.00554088   0.00583623   0.00624041   0.00675798   0.00742767   0.00822152   0.00910302    0.0100288    0.0109215    0.0117019    0.0122611    0.0125573    0.0124866    0.0121974    0.0115515     0.011077    0.0102385    0.0102385
  0.00678487   0.00678487   0.00627266   0.00622445   0.00605251   0.00600793   0.00594267   0.00591722   0.00589869   0.00590719   0.00594216   0.00601747   0.00614316   0.00633353   0.00660088   0.00695912    0.0074099   0.00797265   0.00864789   0.00940093    0.0102032    0.0110056    0.0117416    0.0123464    0.0127412    0.0129048    0.0127791    0.0124901    0.0119563    0.0115697     0.010937     0.010937
  0.00716986   0.00716986   0.00669225   0.00664838   0.00649591   0.00646655   0.00642534   0.00642708   0.00644229   0.00648919   0.00656758   0.00668991   0.00686492   0.00710461   0.00741825   0.00781612   0.00829621   0.00887185   0.00952852    0.0102352    0.0109602    0.0116568    0.0122688    0.0127447    0.0130293    0.0131153    0.0129745    0.0127118    0.0122809    0.0119722    0.0114936    0.0114936
  0.00741941   0.00741941   0.00698498   0.00694453   0.00681136   0.00679417   0.00677322   0.00679716   0.00684021   0.00691855   0.00703217   0.00719199   0.00740534   0.00768189   0.00802843   0.00845146   0.00894785   0.00952206    0.0101546    0.0108153    0.0114727    0.0120841    0.0126024    0.0129875    0.0132017    0.0132467     0.013113    0.0128872    0.0125451    0.0123014    0.0119384    0.0119384
  0.00755044   0.00755044    0.0071683   0.00713099   0.00701739   0.00700993   0.00700603   0.00704797   0.00711399   0.00721817    0.0073607   0.00755086    0.0077946   0.00809934   0.00846975   0.00890892   0.00941336   0.00997945    0.0105862    0.0112058    0.0118075    0.0123531    0.0128035    0.0131275    0.0132998    0.0133275    0.0132128    0.0130265    0.0127592    0.0125687    0.0122949    0.0122949
  0.00757422   0.00757422   0.00725234   0.00721581   0.00711929   0.00711667   0.00712448   0.00717888   0.00726244   0.00738735   0.00755403   0.00777024   0.00804062   0.00837058   0.00876292    0.0092178    0.0097312    0.0102938    0.0108837    0.0114752    0.0120384    0.0125394    0.0129448    0.0132302    0.0133788    0.0134008     0.013306    0.0131527    0.0129429     0.012792    0.0125896    0.0125896
  0.00752401   0.00752401   0.00727077   0.00723549   0.00715602   0.00715639   0.00717299   0.00723632   0.00733328   0.00747444    0.0076604   0.00789755   0.00818933   0.00853937   0.00894882    0.0094156   0.00993499    0.0104943     0.011071    0.0116412    0.0121766    0.0126468    0.0130233    0.0132863    0.0134249    0.0134505    0.0133771    0.0132532    0.0130901    0.0129701    0.0128298    0.0128298
  0.00740604   0.00740604   0.00721954   0.00717463   0.00709934   0.00709077   0.00710539   0.00716905   0.00727261    0.0074252   0.00762763    0.0078852   0.00820057   0.00857606   0.00901156   0.00950329    0.0100453    0.0106228     0.011212    0.0117887    0.0123248     0.012791    0.0131606    0.0134158    0.0135488    0.0135711     0.013501    0.0133816    0.0132359    0.0131241    0.0130334    0.0130334
  0.00729286   0.00729286   0.00717334   0.00712655   0.00706061   0.00704876   0.00706413   0.00712889   0.00723722    0.0073972   0.00760982   0.00787954   0.00820832    0.0085975   0.00904594   0.00954883    0.0100991    0.0106815    0.0112719    0.0118457    0.0123764    0.0128362    0.0132006    0.0134534    0.0135888    0.0136175     0.013559    0.0134516    0.0133256    0.0132242    0.0131765    0.0131765
  0.00718096   0.00718096   0.00706472   0.00696265   0.00685214   0.00680077   0.00679086   0.00684096   0.00694481   0.00710871   0.00733345   0.00762349    0.0079813    0.0084087   0.00890475   0.00946447    0.0100791    0.0107326    0.0113991    0.0120492    0.0126511    0.0131707    0.0135768    0.0138473    0.0139725    0.0139624    0.0138416    0.0136562    0.0134553     0.013293    0.0132384    0.0132384
  0.00718096   0.00718096   0.00706472   0.00696265   0.00685214   0.00680077   0.00679086   0.00684096   0.00694481   0.00710871   0.00733345   0.00762349    0.0079813    0.0084087   0.00890475   0.00946447    0.0100791    0.0107326    0.0113991    0.0120492    0.0126511    0.0131707    0.0135768    0.0138473    0.0139725    0.0139624    0.0138416    0.0136562    0.0134553     0.013293    0.0132384    0.0132384
