           0    0.0113585    0.0282153    0.0397736    0.0472809    0.0518192    0.0542611    0.0551721    0.0548924    0.0535708    0.0512337    0.0478263    0.0432542     0.037413    0.0302142    0.0216109    0.0116121  0.000328975   -0.0120678    -0.025335    -0.039021   -0.0524438   -0.0646495   -0.0744339   -0.0803792   -0.0810296   -0.0751374   -0.0624003   -0.0439363   -0.0235055  -0.00544001            0
           0   0.00923731    0.0232299    0.0329761    0.0394096    0.0433434     0.045476    0.0462638    0.0459895    0.0447778    0.0426538    0.0395761    0.0354741    0.0302731    0.0239175    0.0163908   0.00772939  -0.00194828   -0.0124636   -0.0235677   -0.0348123   -0.0455716   -0.0550135   -0.0621336   -0.0658119   -0.0649956    -0.058937   -0.0477761   -0.0327982   -0.0170729  -0.00376405            0
           0   0.00723312    0.0185128    0.0265323    0.0319377    0.0352951    0.0371452    0.0378453    0.0376265    0.0365917    0.0347636    0.0321108    0.0285797    0.0241163    0.0186864    0.0122912    0.0049822  -0.00313077   -0.0118683   -0.0209674   -0.0300183   -0.0384637   -0.0455997   -0.0506143   -0.0526564    -0.051008   -0.0452892   -0.0358851    -0.024038   -0.0121507  -0.00250914            0
           0   0.00538495    0.0141464    0.0205429    0.0249682     0.027771    0.0293525    0.0299834    0.0298489     0.029032    0.0275526    0.0253861    0.0224905    0.0188249    0.0143672   0.00912597   0.00315566  -0.00344383   -0.0105045   -0.0177725   -0.0248826    -0.031357   -0.0366177   -0.0400295   -0.0409708   -0.0389831   -0.0339323   -0.0262991     -0.01717  -0.00837331  -0.00155749            0
           0   0.00372845    0.0102094    0.0151045     0.018599    0.0208602    0.0221728    0.0227336    0.0226877    0.0221012    0.0209901    0.0193346    0.0171005    0.0142553    0.0107821    0.0066899   0.00202654  -0.00312362  -0.00861443   -0.0142184    -0.019625     -0.02444   -0.0282054   -0.0304412   -0.0307111   -0.0287437   -0.0245477   -0.0185991   -0.0117823  -0.00546027 -0.000824254            0
           0   0.00231232   0.00679916    0.0103378    0.0129575    0.0146885    0.0157232    0.0161983    0.0162248    0.0158529    0.0150953    0.0139354    0.0123451    0.0102968    0.0077754   0.00478611   0.00136452  -0.00242464   -0.0064653   -0.0105713   -0.0144932   -0.0179224   -0.0205115   -0.0219126   -0.0218326   -0.0201243   -0.0168622    -0.012457   -0.0075833  -0.00323482 -0.000269381            0
           0   0.00117098   0.00398692   0.00632943   0.00813236   0.00934143    0.0100819     0.010444    0.0105086    0.0103119   0.00986309    0.0091485   0.00814572    0.0068318    0.0051924   0.00322743  0.000958315   -0.0015721  -0.00428378  -0.00704224  -0.00966533   -0.0119304   -0.0135925   -0.0144152   -0.0142126   -0.0129128   -0.0106023    -0.007593  -0.00435647  -0.00158447  0.000122205            0
           0  0.000375778   0.00189634   0.00324331   0.00432135   0.00504638   0.00549753   0.00572933   0.00579578   0.00571983   0.00550706   0.00514746   0.00462473   0.00392148   0.00302513   0.00193167  0.000649866 -0.000796629  -0.00236237  -0.00396654  -0.00549446  -0.00680606  -0.00774875  -0.00817938  -0.00799162  -0.00715513  -0.00573721  -0.00393958  -0.00204883 -0.000500379  0.000319051            0
           0 -6.13677e-05  0.000520583   0.00106293   0.00150687   0.00179428   0.00197129   0.00206379   0.00209873   0.00208604   0.00202784   0.00191863   0.00174998   0.00151252    0.0011985  0.000803454  0.000327417  -0.00022119 -0.000826213  -0.00145712   -0.0020654  -0.00259035    -0.002965  -0.00312715  -0.00303185  -0.00266923  -0.00207075  -0.00132531 -0.000551219  5.19341e-05  0.000298139            0
           0  -0.00010477 -1.32589e-05  7.20822e-05  0.000139677  0.000174369  0.000192606  0.000200735  0.000205226  0.000207639  0.000208159  0.000205346  0.000197298  0.000181803  0.000156714   0.00012017  7.03803e-05  8.11248e-06 -6.49318e-05 -0.000145884 -0.000227812 -0.000301165 -0.000354711 -0.000377686 -0.000361968 -0.000305604 -0.000212731 -9.75815e-05  2.34057e-05  0.000109919  0.000120231            0
           0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0            0
